Post ID,Platform,User ID,Post Content,Post Date,Likes,Comments,Shares
14072,LinkedIn,2059,Content of post #14072 on LinkedIn,2023-10-26,803,54,419
14073,Twitter,2603,Content of post #14073 on Twitter,2023-10-29,2013,48,437
14074,LinkedIn,4877,Content of post #14074 on LinkedIn,2023-08-05,2721,126,377
14075,Twitter,2145,Content of post #14075 on Twitter,2024-08-19,4449,111,54
14076,TikTok,2783,Content of post #14076 on TikTok,2023-08-05,1110,69,362
14077,LinkedIn,1789,Content of post #14077 on LinkedIn,2023-09-07,4411,161,380
14078,LinkedIn,4036,Content of post #14078 on LinkedIn,2024-10-07,4270,147,424
14079,Twitter,4184,Content of post #14079 on Twitter,2025-01-04,3074,99,84
14080,TikTok,4384,Content of post #14080 on TikTok,2024-09-25,2037,110,482
14081,TikTok,3482,Content of post #14081 on TikTok,2024-10-12,846,122,236
14082,Facebook,2843,Content of post #14082 on Facebook,2023-07-29,4384,194,176
14083,Facebook,712,Content of post #14083 on Facebook,2023-08-23,4581,86,69
14084,Facebook,2810,Content of post #14084 on Facebook,2024-07-23,1113,16,464
14085,Facebook,1977,Content of post #14085 on Facebook,2024-10-08,2852,61,461
14086,Twitter,4724,Content of post #14086 on Twitter,2023-11-01,988,149,469
14087,Facebook,2711,Content of post #14087 on Facebook,2024-09-14,3355,141,456
14088,Instagram,2063,Content of post #14088 on Instagram,2024-03-25,4910,72,140
14089,Twitter,480,Content of post #14089 on Twitter,2023-03-07,1815,76,379
14090,TikTok,4281,Content of post #14090 on TikTok,2024-09-24,3888,125,361
14091,LinkedIn,1592,Content of post #14091 on LinkedIn,2023-07-04,819,34,102
14092,Instagram,3243,Content of post #14092 on Instagram,2024-01-12,1377,177,245
14093,Facebook,138,Content of post #14093 on Facebook,2023-12-05,329,61,392
14094,Instagram,3196,Content of post #14094 on Instagram,2024-12-12,2939,152,277
14095,Instagram,2405,Content of post #14095 on Instagram,2024-01-14,4218,9,84
14096,TikTok,1099,Content of post #14096 on TikTok,2023-01-16,3618,161,405
14097,LinkedIn,431,Content of post #14097 on LinkedIn,2023-11-21,2124,75,400
14098,Facebook,1661,Content of post #14098 on Facebook,2024-02-18,4142,149,9
14099,Facebook,4551,Content of post #14099 on Facebook,2023-04-11,3575,124,481
14100,Twitter,1693,Content of post #14100 on Twitter,2023-10-23,4762,120,343
14101,Instagram,2640,Content of post #14101 on Instagram,2024-02-07,4889,7,180
14102,Twitter,2159,Content of post #14102 on Twitter,2023-02-11,3092,5,110
14103,TikTok,4118,Content of post #14103 on TikTok,2024-12-27,3518,23,328
14104,Facebook,2017,Content of post #14104 on Facebook,2023-01-10,3999,120,497
14105,Instagram,187,Content of post #14105 on Instagram,2023-10-23,594,3,224
14106,Instagram,1721,Content of post #14106 on Instagram,2024-05-24,3852,179,378
14107,Twitter,738,Content of post #14107 on Twitter,2024-12-21,1893,109,443
14108,Twitter,823,Content of post #14108 on Twitter,2024-03-23,2371,69,121
14109,Instagram,2745,Content of post #14109 on Instagram,2024-03-19,3059,197,398
14110,Instagram,3003,Content of post #14110 on Instagram,2024-05-11,3969,71,461
14111,Twitter,3318,Content of post #14111 on Twitter,2023-04-18,4745,0,176
14112,Facebook,2269,Content of post #14112 on Facebook,2023-06-22,2985,66,181
14113,Instagram,4087,Content of post #14113 on Instagram,2024-01-21,3580,141,156
14114,LinkedIn,929,Content of post #14114 on LinkedIn,2023-10-25,2975,102,103
14115,TikTok,322,Content of post #14115 on TikTok,2024-12-24,2245,185,450
14116,Facebook,1324,Content of post #14116 on Facebook,2023-01-20,2587,16,270
14117,Facebook,484,Content of post #14117 on Facebook,2025-01-06,1036,79,453
14118,Twitter,3894,Content of post #14118 on Twitter,2024-05-23,842,44,195
14119,TikTok,956,Content of post #14119 on TikTok,2024-03-16,908,177,85
14120,LinkedIn,3234,Content of post #14120 on LinkedIn,2023-07-22,4247,160,134
14121,TikTok,494,Content of post #14121 on TikTok,2024-05-09,1684,94,162
14122,TikTok,3884,Content of post #14122 on TikTok,2024-06-02,4965,197,348
14123,Facebook,2226,Content of post #14123 on Facebook,2025-01-01,2641,118,100
14124,Facebook,374,Content of post #14124 on Facebook,2023-09-23,1355,21,211
14125,LinkedIn,1381,Content of post #14125 on LinkedIn,2024-04-15,4029,102,48
14126,Facebook,4691,Content of post #14126 on Facebook,2024-04-10,1105,75,293
14127,Facebook,1454,Content of post #14127 on Facebook,2024-04-23,542,106,165
14128,Facebook,151,Content of post #14128 on Facebook,2024-11-07,3535,49,362
14129,LinkedIn,89,Content of post #14129 on LinkedIn,2023-12-21,2539,20,366
14130,Twitter,4189,Content of post #14130 on Twitter,2023-08-02,2415,82,6
14131,TikTok,3194,Content of post #14131 on TikTok,2024-12-07,3377,82,10
14132,Twitter,1848,Content of post #14132 on Twitter,2023-12-12,1753,10,297
14133,TikTok,4714,Content of post #14133 on TikTok,2023-06-02,3279,135,418
14134,TikTok,1780,Content of post #14134 on TikTok,2024-09-19,1257,191,155
14135,Instagram,1663,Content of post #14135 on Instagram,2023-01-02,1973,157,250
14136,TikTok,1329,Content of post #14136 on TikTok,2024-12-17,570,167,485
14137,Instagram,4989,Content of post #14137 on Instagram,2023-02-19,669,80,205
14138,Twitter,50,Content of post #14138 on Twitter,2024-01-11,2384,115,377
14139,Facebook,2488,Content of post #14139 on Facebook,2023-02-06,1647,48,136
14140,Twitter,598,Content of post #14140 on Twitter,2025-01-21,3905,8,296
14141,Twitter,4305,Content of post #14141 on Twitter,2024-04-18,3695,148,404
14142,LinkedIn,3302,Content of post #14142 on LinkedIn,2024-02-24,3391,109,1
14143,LinkedIn,2456,Content of post #14143 on LinkedIn,2024-12-21,4619,1,418
14144,LinkedIn,3255,Content of post #14144 on LinkedIn,2023-07-09,2358,72,50
14145,LinkedIn,991,Content of post #14145 on LinkedIn,2023-05-20,1609,112,312
14146,TikTok,2866,Content of post #14146 on TikTok,2023-07-20,4217,83,20
14147,TikTok,1577,Content of post #14147 on TikTok,2024-01-06,2685,173,1
14148,Facebook,834,Content of post #14148 on Facebook,2024-12-07,4378,157,117
14149,LinkedIn,1907,Content of post #14149 on LinkedIn,2023-11-20,3732,37,308
14150,Instagram,3626,Content of post #14150 on Instagram,2024-02-23,154,163,426
14151,TikTok,1063,Content of post #14151 on TikTok,2023-08-12,122,198,122
14152,Instagram,720,Content of post #14152 on Instagram,2023-09-25,2130,191,68
14153,LinkedIn,2200,Content of post #14153 on LinkedIn,2023-09-21,3307,196,108
14154,Twitter,3685,Content of post #14154 on Twitter,2024-12-28,3874,94,121
14155,LinkedIn,4637,Content of post #14155 on LinkedIn,2023-01-05,4108,38,419
14156,Facebook,2652,Content of post #14156 on Facebook,2023-06-03,3139,42,298
14157,TikTok,2217,Content of post #14157 on TikTok,2023-10-18,3184,115,245
14158,Instagram,3782,Content of post #14158 on Instagram,2024-08-28,4788,105,103
14159,Facebook,511,Content of post #14159 on Facebook,2023-10-04,1857,136,265
14160,TikTok,4714,Content of post #14160 on TikTok,2023-02-19,2961,186,455
14161,LinkedIn,3879,Content of post #14161 on LinkedIn,2023-02-06,3473,120,439
14162,Facebook,3387,Content of post #14162 on Facebook,2025-01-03,4141,26,212
14163,TikTok,1760,Content of post #14163 on TikTok,2023-05-16,799,5,75
14164,LinkedIn,4141,Content of post #14164 on LinkedIn,2024-10-29,325,8,410
14165,Instagram,3766,Content of post #14165 on Instagram,2024-02-05,1461,174,131
14166,Twitter,1374,Content of post #14166 on Twitter,2024-10-22,2152,101,300
14167,LinkedIn,4004,Content of post #14167 on LinkedIn,2023-01-04,4040,136,28
14168,Instagram,1995,Content of post #14168 on Instagram,2024-07-12,479,90,311
14169,Facebook,3928,Content of post #14169 on Facebook,2023-10-09,2850,118,400
14170,Twitter,830,Content of post #14170 on Twitter,2025-01-17,3978,89,230
14171,TikTok,3822,Content of post #14171 on TikTok,2023-11-25,4157,69,337
14172,Twitter,4123,Content of post #14172 on Twitter,2024-08-21,827,48,449
14173,LinkedIn,2042,Content of post #14173 on LinkedIn,2023-09-20,3515,96,436
14174,Instagram,1324,Content of post #14174 on Instagram,2024-02-27,306,109,213
14175,Instagram,3648,Content of post #14175 on Instagram,2023-09-08,3756,81,478
14176,Instagram,1677,Content of post #14176 on Instagram,2024-01-08,3890,140,167
14177,LinkedIn,1100,Content of post #14177 on LinkedIn,2023-11-28,4425,8,143
14178,Facebook,734,Content of post #14178 on Facebook,2024-06-07,238,15,327
14179,TikTok,3321,Content of post #14179 on TikTok,2024-06-19,3507,142,363
14180,Facebook,1164,Content of post #14180 on Facebook,2024-09-30,4197,199,144
14181,Facebook,3435,Content of post #14181 on Facebook,2024-10-02,3283,191,73
14182,LinkedIn,2297,Content of post #14182 on LinkedIn,2024-03-02,2226,121,321
14183,Facebook,4166,Content of post #14183 on Facebook,2024-03-28,4910,81,287
14184,Facebook,968,Content of post #14184 on Facebook,2024-03-30,782,75,407
14185,Twitter,4063,Content of post #14185 on Twitter,2023-09-07,3286,154,213
14186,Twitter,4714,Content of post #14186 on Twitter,2024-10-16,3232,160,254
14187,Facebook,4261,Content of post #14187 on Facebook,2024-05-25,1142,110,217
14188,Facebook,3158,Content of post #14188 on Facebook,2024-01-11,2119,173,433
14189,Instagram,903,Content of post #14189 on Instagram,2023-06-26,2389,61,132
14190,Twitter,4588,Content of post #14190 on Twitter,2025-01-15,886,50,413
14191,Twitter,4404,Content of post #14191 on Twitter,2024-11-15,3875,181,297
14192,LinkedIn,2553,Content of post #14192 on LinkedIn,2023-02-23,2069,58,253
14193,Instagram,374,Content of post #14193 on Instagram,2023-09-22,946,145,164
14194,TikTok,1509,Content of post #14194 on TikTok,2023-01-22,4455,164,466
14195,Twitter,3972,Content of post #14195 on Twitter,2023-08-29,916,55,215
14196,LinkedIn,1324,Content of post #14196 on LinkedIn,2023-04-05,2011,157,133
14197,Twitter,1451,Content of post #14197 on Twitter,2024-11-15,3402,64,320
14198,Twitter,618,Content of post #14198 on Twitter,2025-02-07,1055,193,413
14199,Twitter,3180,Content of post #14199 on Twitter,2023-03-12,3849,8,208
14200,Twitter,3995,Content of post #14200 on Twitter,2023-03-26,1120,112,357
14201,LinkedIn,754,Content of post #14201 on LinkedIn,2023-08-18,379,119,49
14202,Facebook,4264,Content of post #14202 on Facebook,2024-04-04,2467,198,380
14203,Instagram,4320,Content of post #14203 on Instagram,2023-03-30,3565,68,133
14204,Twitter,1124,Content of post #14204 on Twitter,2023-11-25,4400,129,415
14205,Instagram,4258,Content of post #14205 on Instagram,2023-01-29,1357,20,352
14206,TikTok,2082,Content of post #14206 on TikTok,2024-05-02,3290,84,427
14207,Instagram,3654,Content of post #14207 on Instagram,2024-09-04,4717,141,108
14208,Facebook,2370,Content of post #14208 on Facebook,2024-11-28,3987,64,323
14209,LinkedIn,4888,Content of post #14209 on LinkedIn,2023-09-12,307,135,220
14210,LinkedIn,3604,Content of post #14210 on LinkedIn,2023-12-18,3843,76,385
14211,Instagram,751,Content of post #14211 on Instagram,2024-01-15,4288,197,237
14212,Instagram,3562,Content of post #14212 on Instagram,2023-05-07,1454,88,14
14213,Instagram,3876,Content of post #14213 on Instagram,2024-06-27,2906,11,425
14214,Twitter,3931,Content of post #14214 on Twitter,2023-02-28,485,14,403
14215,Facebook,4958,Content of post #14215 on Facebook,2024-07-31,2844,143,445
14216,Twitter,1005,Content of post #14216 on Twitter,2024-12-31,4619,198,460
14217,TikTok,1729,Content of post #14217 on TikTok,2024-05-12,2368,103,481
14218,TikTok,3319,Content of post #14218 on TikTok,2023-12-25,3272,92,315
14219,LinkedIn,1213,Content of post #14219 on LinkedIn,2024-10-18,3052,113,100
14220,Twitter,3450,Content of post #14220 on Twitter,2024-05-15,3260,129,399
14221,LinkedIn,103,Content of post #14221 on LinkedIn,2025-01-30,2813,157,419
14222,TikTok,1595,Content of post #14222 on TikTok,2024-07-16,3855,183,191
14223,Instagram,4490,Content of post #14223 on Instagram,2025-01-12,2842,93,68
14224,LinkedIn,2832,Content of post #14224 on LinkedIn,2023-05-23,492,41,171
14225,Facebook,4478,Content of post #14225 on Facebook,2023-06-27,1191,161,56
14226,Facebook,273,Content of post #14226 on Facebook,2024-08-10,1197,189,442
14227,TikTok,2812,Content of post #14227 on TikTok,2024-11-21,81,26,310
14228,Facebook,2452,Content of post #14228 on Facebook,2024-02-26,3249,2,387
14229,Facebook,3748,Content of post #14229 on Facebook,2023-10-26,4006,57,488
14230,Facebook,674,Content of post #14230 on Facebook,2025-01-30,24,113,433
14231,Twitter,722,Content of post #14231 on Twitter,2023-11-05,2549,41,427
14232,TikTok,2030,Content of post #14232 on TikTok,2024-10-15,693,117,80
14233,LinkedIn,579,Content of post #14233 on LinkedIn,2023-08-04,4781,101,127
14234,TikTok,4368,Content of post #14234 on TikTok,2024-07-18,2189,139,162
14235,TikTok,3865,Content of post #14235 on TikTok,2023-03-15,1942,70,73
14236,Instagram,1994,Content of post #14236 on Instagram,2023-01-14,1341,155,42
14237,Instagram,1642,Content of post #14237 on Instagram,2024-09-21,4867,55,369
14238,Facebook,2163,Content of post #14238 on Facebook,2023-01-04,2099,198,203
14239,LinkedIn,213,Content of post #14239 on LinkedIn,2023-08-13,2828,78,377
14240,TikTok,4616,Content of post #14240 on TikTok,2024-09-11,2511,105,324
14241,Instagram,1751,Content of post #14241 on Instagram,2023-01-29,1428,164,11
14242,Instagram,375,Content of post #14242 on Instagram,2024-11-14,4580,146,318
14243,Facebook,2063,Content of post #14243 on Facebook,2024-08-20,1383,52,181
14244,Instagram,954,Content of post #14244 on Instagram,2024-01-23,3590,99,158
14245,Instagram,4338,Content of post #14245 on Instagram,2024-01-26,4497,137,236
14246,LinkedIn,2828,Content of post #14246 on LinkedIn,2024-01-11,3888,77,134
14247,Facebook,2814,Content of post #14247 on Facebook,2023-01-22,4595,48,100
14248,Facebook,2293,Content of post #14248 on Facebook,2024-11-04,1983,109,127
14249,TikTok,185,Content of post #14249 on TikTok,2023-01-03,1146,116,20
14250,TikTok,3788,Content of post #14250 on TikTok,2023-09-22,2889,84,492
14251,Twitter,2392,Content of post #14251 on Twitter,2024-03-07,3516,124,249
14252,TikTok,4419,Content of post #14252 on TikTok,2023-05-24,3228,114,148
14253,Instagram,882,Content of post #14253 on Instagram,2023-02-03,602,124,242
14254,Facebook,4271,Content of post #14254 on Facebook,2023-08-10,3789,77,37
14255,Twitter,3565,Content of post #14255 on Twitter,2024-09-29,4586,140,397
14256,Instagram,4190,Content of post #14256 on Instagram,2024-10-12,152,153,326
14257,LinkedIn,4749,Content of post #14257 on LinkedIn,2024-05-27,1146,25,448
14258,Instagram,1038,Content of post #14258 on Instagram,2025-01-19,4635,39,61
14259,Twitter,1116,Content of post #14259 on Twitter,2024-09-21,4984,45,28
14260,Facebook,4870,Content of post #14260 on Facebook,2024-09-21,3660,181,435
14261,Twitter,2773,Content of post #14261 on Twitter,2023-10-30,4130,194,365
14262,TikTok,4390,Content of post #14262 on TikTok,2023-01-12,3209,190,179
14263,LinkedIn,3459,Content of post #14263 on LinkedIn,2024-12-30,2198,187,259
14264,Instagram,1434,Content of post #14264 on Instagram,2023-05-14,667,23,271
14265,Twitter,2338,Content of post #14265 on Twitter,2024-05-12,4468,198,456
14266,LinkedIn,191,Content of post #14266 on LinkedIn,2023-02-19,3429,156,471
14267,TikTok,3418,Content of post #14267 on TikTok,2025-01-11,3478,3,389
14268,Instagram,3510,Content of post #14268 on Instagram,2024-03-12,3588,129,471
14269,Instagram,4465,Content of post #14269 on Instagram,2024-06-25,1804,119,434
14270,Twitter,4385,Content of post #14270 on Twitter,2023-08-21,4376,85,412
14271,TikTok,3364,Content of post #14271 on TikTok,2023-04-10,2343,80,77
14272,LinkedIn,4589,Content of post #14272 on LinkedIn,2023-02-15,4808,88,136
14273,LinkedIn,1056,Content of post #14273 on LinkedIn,2023-03-30,1228,189,418
14274,TikTok,4248,Content of post #14274 on TikTok,2023-04-18,745,46,165
14275,TikTok,3301,Content of post #14275 on TikTok,2024-06-29,3749,49,130
14276,Twitter,1607,Content of post #14276 on Twitter,2024-07-03,2472,127,66
14277,TikTok,3805,Content of post #14277 on TikTok,2024-12-23,219,40,239
14278,LinkedIn,3118,Content of post #14278 on LinkedIn,2023-11-19,1717,64,277
14279,Twitter,1064,Content of post #14279 on Twitter,2024-01-30,3058,111,30
14280,TikTok,956,Content of post #14280 on TikTok,2023-03-28,1145,28,486
14281,Facebook,1441,Content of post #14281 on Facebook,2023-07-08,1159,73,15
14282,Instagram,4134,Content of post #14282 on Instagram,2024-08-08,2602,173,69
14283,LinkedIn,220,Content of post #14283 on LinkedIn,2024-12-23,1075,7,387
14284,Facebook,2070,Content of post #14284 on Facebook,2024-11-01,503,174,303
14285,LinkedIn,4275,Content of post #14285 on LinkedIn,2025-01-01,364,45,127
14286,TikTok,4820,Content of post #14286 on TikTok,2023-11-18,1628,147,333
14287,Facebook,2796,Content of post #14287 on Facebook,2024-04-29,782,200,58
14288,Facebook,1092,Content of post #14288 on Facebook,2023-12-03,4434,39,273
14289,TikTok,3532,Content of post #14289 on TikTok,2024-02-18,3734,99,387
14290,LinkedIn,4048,Content of post #14290 on LinkedIn,2023-12-13,4851,187,97
14291,Instagram,1970,Content of post #14291 on Instagram,2024-04-02,4144,138,312
14292,Facebook,161,Content of post #14292 on Facebook,2023-12-04,1599,77,173
14293,LinkedIn,1291,Content of post #14293 on LinkedIn,2024-10-01,4174,7,53
14294,Facebook,757,Content of post #14294 on Facebook,2024-08-26,1542,188,122
14295,Instagram,4161,Content of post #14295 on Instagram,2024-06-03,4133,155,68
14296,Facebook,3352,Content of post #14296 on Facebook,2024-06-15,4795,176,22
14297,Instagram,4294,Content of post #14297 on Instagram,2024-03-07,3218,109,303
14298,Facebook,899,Content of post #14298 on Facebook,2024-04-16,305,156,348
14299,Facebook,1044,Content of post #14299 on Facebook,2023-05-31,2828,36,367
